"Agency","Date","District","VDC_Municipality","Ward","Age","Gender","Ethnicity","Ethnicity_Other","Occupation","Occupation_Other","Do_you_have_any_health_problem","A0JS","A1JS","A2JS","A3JS","B0JS","B1JS","B2JS","C0JS","C1JS","C2JS","D0JS","D1JS","D2JS","E0JS","E1JS","E2JS","F0JS","H0JS","I0JS","J0JS","J1JS","J2JS"
"accountability","2015-07-20","ramechhap","rampur",5,"40_54","male","tamang",NA,"ngo_worker_business",NA,"yes__some_diff","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"accountability","2015-07-20","ramechhap","rampur",5,"40_54","male","tamang",NA,"farmer_laborer",NA,"yes__some_diff","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"2___very_little","building_mater","food_aid","1___not_at_all","other","other","1___not_at_all","1___not_at_all","2___very_little",NA,NA,NA
"accountability","2015-07-20","ramechhap","rampur",5,"40_54","female","tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"2___very_little","cash_for_work","building_mater","4___mostly_yes",NA,NA,"1___not_at_all","cash_for_work","building_mater","1___not_at_all","other","other","5___completely_yes","1___not_at_all","4___mostly_yes","don_t_know",NA,NA
"nepal_scouts","2015-07-16","ramechhap","rampur",8,"40_54","female","tamang",NA,"farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","financial_support","seeds_and_fertilizers","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","first_come__fi","based_on_polit","2___very_little","1___not_at_all","3___neutral","1___not_at_all","long_term_shelter__housing","financial_support"
"nepal_scouts","2015-07-16","ramechhap","rampur",8,"40_54","male","tamang",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","food","financial_support","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_polit","other","5___completely_yes","1___not_at_all","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-16","ramechhap","rampur",8,"40_54","male","janajati",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","5___completely","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","RAMPUR",9,"55","male","janajati",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"1___not_at_all","cash_for_work","food_aid","1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","5___completely_yes",NA,NA,"1___not_at_all","first_come__fi","based_on_polit","5___completely_yes","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",9,"55","female","janajati",NA,"farmer_laborer",NA,"yes__a_lot_of_","5___completely_yes",NA,NA,NA,"1___not_at_all","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","building_mater","food_aid","1___not_at_all","based_on_polit","other","2___very_little","2___not_very_m","4___mostly_yes","5___completely_yes",NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",9,"40_54","female","other","not mentioned","farmer_laborer",NA,"yes__some_diff","3___neutral","long_term_shelter__housing","food","livelihoods","1___not_at_all","building_mater","cash_for_work","2___very_little","news_about_government_decision","how_to_register_for_access_sup","don_t_know",NA,NA,"don_t_know",NA,NA,"1___not_at_all","4___mostly_yes","3___neutral","3___neutral","financial_support","food"
"nepal_scouts","2015-07-17","ramechhap","rampur",9,"40_54","male","other","sunuwar","other","not mentioned","no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","food","4___mostly_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"don_t_know","refused","refused",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",9,"15_24","male","janajati",NA,"other","student,class 10","no_difficulty","2___very_little","financial_support","food","long_term_shelter__housing","2___very_little","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","don_t_know",NA,NA,"1___not_at_all","first_come__fi","only_if_damage","5___completely_yes","don_t_know","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-16","ramechhap","manthali",9,"40_54","male","other","pahari","government_service__i_e__teach",NA,"yes__some_diff","2___very_little","long_term_shelter__housing","short_term_shelter__tent_shelt","clean_water","2___very_little","cash_for_work","housing_inspec","2___very_little","news_about_government_decision","how_to_get_healthcare_psycholo","2___very_little","housing_inspec","building_mater","don_t_know",NA,NA,"2___very_little","2___not_very_m","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-16","ramechhap","manthali",9,"25_39","female","other","pahari","farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","short_term_shelter__tent_shelt","2___very_little","cash_for_work","building_mater","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","cash_for_work","building_mater","1___not_at_all","based_on_polit","first_come__fi","2___very_little","1___not_at_all","1___not_at_all","2___very_little","financial_support","long_term_shelter__housing"
"nepal_scouts","2015-07-16","ramechhap","manthali",9,"refused","female","other","pahari","farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","short_term_shelter__tent_shelt","financial_support","1___not_at_all","cash_for_work","building_mater","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_polit","first_come__fi","1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","long_term_shelter__housing","short_term_shelter__tent_shelt"
"nepal_scouts","2015-07-16","ramechhap","manthali",9,"25_39","female","other","pahari","farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","short_term_shelter__tent_shelt","financial_support","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_polit","first_come__fi","1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","long_term_shelter__housing","short_term_shelter__tent_shelt"
"nepal_scouts","2015-07-16","ramechhap","manthali",9,"15_24","female","other","pahari","skilled_worker__i_e__carpenter",NA,"no_difficulty","2___very_little","long_term_shelter__housing","short_term_shelter__tent_shelt","financial_support","1___not_at_all","cash_for_work","cash_for_work","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","cash_for_work","cash_for_work","1___not_at_all","based_on_polit","first_come__fi","1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","long_term_shelter__housing","short_term_shelter__tent_shelt"
"nepal_scouts","2015-07-17","ramechhap","rampur",6,"55","male","tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","RAMPUR",6,"15_24","male","tamang",NA,"other","Student","no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",6,"40_54","female","tamang",NA,"farmer_laborer",NA,"yes__a_lot_of_","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"2___very_little","news_about_government_decision","how_to_get_shelter_materials","2___very_little","cash_for_work","building_mater","don_t_know",NA,NA,"5___completely_yes","5___completely","4___mostly_yes","5___completely_yes",NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",6,"55","male","janajati",NA,"skilled_worker__i_e__carpenter",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",7,"55","male","tamang",NA,"other","dhirga rogi(paralysis)","cannot_do_at_a","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes","5___completely","5___completely_yes",NA,NA,NA
"nepal_scouts","2015-07-16","ramechhap","manthali",8,"40_54","male","brahmin",NA,"farmer_laborer",NA,"yes__a_lot_of_","2___very_little","long_term_shelter__housing","short_term_shelter__tent_shelt","livelihoods","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","option_6","cash_for_work","1___not_at_all","based_on_polit","only_if_damage","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",7,"40_54","female","tamang",NA,"farmer_laborer",NA,"yes__some_diff","2___very_little","healthcare","long_term_shelter__housing","long_term_shelter__housing","2___very_little","cash_for_work","food_aid","2___very_little","news_about_government_decision","how_to_register_for_access_sup","2___very_little","cash_for_work","building_mater","1___not_at_all","joint_families","other","1___not_at_all","2___not_very_m","2___very_little","4___mostly_yes",NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",7,"40_54","male","tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"2___very_little","building_mater","cash_for_work","5___completely_yes",NA,NA,"5___completely_yes","5___completely","4___mostly_yes",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",7,"40_54","male","tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"2___very_little","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","building_mater","food_aid","2___very_little","based_on_polit","only_if_damage","1___not_at_all","2___not_very_m","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","manthali",8,"40_54","male","other","bhujel","farmer_laborer",NA,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","long_term_shelter__housing","financial_support","2___very_little","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","food_aid","1___not_at_all","based_on_polit","based_on_dista","1___not_at_all","1___not_at_all","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-17","ramechhap","rampur",7,"25_39","female","tamang",NA,"farmer_laborer",NA,"no_difficulty","5___completely_yes",NA,NA,NA,"5___completely_yes",NA,NA,"2___very_little","news_about_government_decision","other","2___very_little","building_mater","cash_for_work","4___mostly_yes",NA,NA,"5___completely_yes","5___completely","4___mostly_yes","refused",NA,NA
"nepal_scouts","2015-07-18","ramechhap","manthali",6,"55","male","dalit",NA,"other","not mentioned","yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","food","financial_support","1___not_at_all","building_mater","food_aid","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","don_t_know",NA,NA,"1___not_at_all","based_on_caste","based_on_dista","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-18","ramechhap","manthali",6,"40_54","male","dalit",NA,"farmer_laborer",NA,"yes__some_diff","2___very_little","long_term_shelter__housing","financial_support","healthcare","1___not_at_all","building_mater","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_dista","first_come__fi","2___very_little","1___not_at_all","3___neutral",NA,NA,NA
"nepal_scouts","2015-07-18","ramechhap","manthali",6,"40_54","female","dalit",NA,"farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","financial_support","food","2___very_little","building_mater","food_aid","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","cash_for_work","building_mater","1___not_at_all","based_on_polit","based_on_dista","2___very_little","1___not_at_all","1___not_at_all","refused",NA,NA
"nepal_scouts","2015-07-17","ramechhap","manthali",6,"40_54","male","dalit",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","financial_support","food","2___very_little","building_mater","food_aid","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","cash_for_work","building_mater","1___not_at_all","based_on_dista","based_on_caste","2___very_little","1___not_at_all","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",5,"55","male","chhetri",NA,"farmer_laborer",NA,"cannot_do_at_a","1___not_at_all","food","long_term_shelter__housing","healthcare","2___very_little","food_aid","building_mater","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","building_mater","food_aid","1___not_at_all","based_on_polit","first_come__fi","2___very_little","2___not_very_m","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",5,"55","male","dalit",NA,"farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","financial_support","long_term_shelter__housing","food","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","don_t_know",NA,NA,"1___not_at_all","based_on_polit","based_on_dista","2___very_little","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",5,"55","male","dalit",NA,"farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","food","healthcare","1___not_at_all","building_mater","food_aid","don_t_know",NA,NA,"don_t_know",NA,NA,"1___not_at_all","based_on_caste","based_on_dista","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",5,"55","male","janajati",NA,"farmer_laborer",NA,"cannot_do_at_a","1___not_at_all","food","long_term_shelter__housing","financial_support","1___not_at_all","building_mater","food_aid","don_t_know",NA,NA,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_dista","based_on_polit","2___very_little","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",5,"55","female","chhetri",NA,"farmer_laborer",NA,"yes__a_lot_of_","4___mostly_yes",NA,NA,NA,"1___not_at_all","building_mater","cash_for_work","don_t_know",NA,NA,"refused",NA,NA,"2___very_little","based_on_polit","based_on_caste","1___not_at_all","1___not_at_all","1___not_at_all","refused",NA,NA
"nepal_scouts","2015-07-19","ramechhap","manthali",2,"40_54","female","other","simankrit majhi","farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","food","financial_support","2___very_little","building_mater","food_aid","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_caste","first_come__fi","1___not_at_all","1___not_at_all","2___very_little","1___not_at_all","long_term_shelter__housing","healthcare"
"nepal_scouts","2015-07-16","ramechhap","manthali",2,"25_39","female","other","simantrit majhi","farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","food","financial_support","2___very_little","building_mater","food_aid","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","3___neutral","building_mater","cash_for_work","3___neutral","based_on_caste","based_on_dista","1___not_at_all","2___not_very_m","2___very_little","1___not_at_all","short_term_shelter__tent_shelt","financial_support"
"nepal_scouts","2015-07-16","ramechhap","manthali",2,"55","male","other","simantkrit majhi","farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","food","financial_support","2___very_little","building_mater","food_aid","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","cash_for_work","food_aid","1___not_at_all","first_come__fi","based_on_dista","1___not_at_all","2___not_very_m","1___not_at_all","4___mostly_yes",NA,NA
"nepal_scouts","2015-07-16","ramechhap","manthali",2,"55","female","other","simantar majhi","farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","food","long_term_shelter__housing","healthcare","1___not_at_all","cash_for_work","building_mater","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","3___neutral","building_mater","food_aid","1___not_at_all","based_on_caste","based_on_polit","3___neutral","1___not_at_all","1___not_at_all","1___not_at_all","financial_support","long_term_shelter__housing"
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",4,"25_39","male","dalit",NA,"other","Tailor","no_difficulty","1___not_at_all","long_term_shelter__housing","food","toilets_sanitation","5___completely_yes",NA,NA,"1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","4___mostly_yes",NA,NA,"1___not_at_all","based_on_polit","other","1___not_at_all","1___not_at_all","3___neutral",NA,NA,NA
"nepal_scouts","2015-07-16","ramechhap","manthali",2,"40_54","female","other","simantar majhi","farmer_laborer",NA,"yes__some_diff","1___not_at_all","financial_support","long_term_shelter__housing","food","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","food_aid","building_mater","1___not_at_all","based_on_caste","based_on_polit","1___not_at_all","2___not_very_m","1___not_at_all","1___not_at_all","financial_support","long_term_shelter__housing"
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",4,"40_54","male","dalit",NA,"skilled_worker__i_e__carpenter",NA,"yes__some_diff","3___neutral","short_term_shelter__tent_shelt","long_term_shelter__housing","food","5___completely_yes",NA,NA,"1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","5___completely_yes",NA,NA,"1___not_at_all","based_on_caste","based_on_polit","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-15","ramechhap","manthali",1,"40_54","male","chhetri",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","financial_support","education","short_term_shelter__tent_shelt","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","food_aid","cash_for_work","1___not_at_all","based_on_polit","based_on_caste","2___very_little","2___not_very_m","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-15","ramechhap","manthali",1,"40_54","male","newar",NA,"farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","food","financial_support","2___very_little","food_aid","building_mater","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_caste","based_on_polit","2___very_little","2___not_very_m","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-15","ramechhap","manthali",1,"40_54","male","other","majhi simantkrit","farmer_laborer",NA,"yes__some_diff","2___very_little","financial_support","long_term_shelter__housing","food","3___neutral","cash_for_work","building_mater","3___neutral","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","food_aid","1___not_at_all","based_on_dista","based_on_caste","1___not_at_all","refused","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",4,"55","male","dalit",NA,"skilled_worker__i_e__carpenter",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","food","toilets_sanitation","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"2___very_little","other","other","2___very_little","1___not_at_all","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","ramechhap",3,"40_54","male","other","hayu","other","not mentioned","no_difficulty","5___completely_yes",NA,NA,NA,"1___not_at_all","cash_for_work","option_6","don_t_know",NA,NA,"1___not_at_all","food_aid","cash_for_work","5___completely_yes",NA,NA,"1___not_at_all","1___not_at_all","2___very_little","refused",NA,NA
"nepal_scouts","2015-07-15","ramechhap","manthali",1,"40_54","female","other","bhujel","farmer_laborer",NA,"yes__a_lot_of_","3___neutral","healthcare","financial_support","long_term_shelter__housing","1___not_at_all","housing_inspec","building_mater","3___neutral","how_to_get_healthcare_psycholo","how_to_get_shelter_materials","1___not_at_all","food_aid","building_mater","2___very_little","only_if_damage","first_come__fi","1___not_at_all","3___neutral","2___very_little","1___not_at_all","long_term_shelter__housing","financial_support"
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",4,"15_24","male","dalit",NA,"farmer_laborer",NA,"no_difficulty","3___neutral","long_term_shelter__housing","food","toilets_sanitation","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","other","other","1___not_at_all","3___neutral","3___neutral",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","ramechhap",3,"40_54","female","other","hayu","farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"3___neutral","4___mostly_yes","4___mostly_yes","4___mostly_yes",NA,NA
"nepal_scouts","2015-07-15","ramechhap","manthali",1,"25_39","female","other","majhi simantar","farmer_laborer",NA,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","food","5___completely_yes",NA,NA,"2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","2___very_little","first_come__fi","based_on_dista","1___not_at_all","2___not_very_m","refused","1___not_at_all","maternal_neonatal_medical_care","long_term_shelter__housing"
"nepal_scouts","2015-07-22","ramechhap","ramechhap",3,"25_39","male","dalit",NA,"farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"3___neutral","building_mater","cash_for_work","5___completely_yes",NA,NA,"1___not_at_all","3___neutral","4___mostly_yes","refused",NA,NA
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",7,"25_39","female","chhetri",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","financial_support","education","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"3___neutral","3___neutral","2___very_little","1___not_at_all","education","livelihoods"
"nepal_scouts","2015-07-20","ramechhap","ramechhap",3,"40_54","female","other","hayu","farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","short_term_shelter__tent_shelt","food","other","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"don_t_know",NA,NA,"4___mostly_yes",NA,NA,"1___not_at_all","1___not_at_all","3___neutral","1___not_at_all","education","food"
"nepal_scouts","2015-07-15","ramechhap","ramechhap",9,"25_39","female","janajati",NA,"farmer_laborer",NA,"yes__a_lot_of_","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","2___very_little","building_mater","cash_for_work","2___very_little","news_about_government_decision","how_to_register_for_access_sup","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","1___not_at_all","3___neutral","1___not_at_all","toilets_sanitation","healthcare"
"nepal_scouts","2015-07-20","ramechhap","ramechhap",7,"25_39","female","other","hayu","farmer_laborer",NA,"no_difficulty","4___mostly_yes",NA,NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"3___neutral","4___mostly_yes","5___completely_yes","4___mostly_yes",NA,NA
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",7,"40_54","male","other","Marginalized (Haayu)","farmer_laborer",NA,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","education","long_term_shelter__housing","4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"3___neutral","3___neutral","4___mostly_yes",NA,NA,NA
"nepal_scouts","2015-07-15","ramechhap","ramechhap",9,"25_39","male","janajati",NA,"government_service__i_e__teach",NA,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","psychosocial_counseling","other","1___not_at_all","building_mater","option_6","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","3___neutral","building_mater","food_aid","1___not_at_all","based_on_polit","other","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
"nepal_scouts","2015-07-20","ramechhap","ramechhap",3,"40_54","male","other","hayu","ngo_worker_business",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","food","education","5___completely_yes",NA,NA,"1___not_at_all","how_to_get_shelter_materials","other","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","1___not_at_all","5___completely_yes","refused",NA,NA
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",7,"55","female","other","Marginalized (Haayu)","farmer_laborer",NA,"yes__a_lot_of_","3___neutral","short_term_shelter__tent_shelt","food","livelihoods","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"4___mostly_yes",NA,NA,"4___mostly_yes",NA,NA,"1___not_at_all","1___not_at_all","5___completely_yes","3___neutral","healthcare","financial_support"
"nepal_scouts","2015-07-21","ramechhap","Ramechhap",7,"25_39","female","other","Marginalized (Haayu)","farmer_laborer",NA,"no_difficulty","3___neutral","short_term_shelter__tent_shelt","food","toilets_sanitation","5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"5___completely_yes",NA,NA,"1___not_at_all","1___not_at_all","5___completely_yes","1___not_at_all","toilets_sanitation","education"
"nepal_scouts","2015-07-15","ramechhap","ramechhap",9,"25_39","female","janajati",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","1___not_at_all","food_aid","building_mater","1___not_at_all","other","based_on_polit","1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","short_term_shelter__tent_shelt","livelihoods"
"nepal_scouts","2015-07-19","ramechhap","Manthali",8,"55","male","other","Bhujel","farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","food","5___completely_yes",NA,NA,"1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","don_t_know",NA,NA,"1___not_at_all","based_on_polit","based_on_dista","2___very_little","1___not_at_all","don_t_know",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","Manthali",8,"25_39","male","other","Bhujel","farmer_laborer",NA,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","food","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","don_t_know",NA,NA,"1___not_at_all","1___not_at_all","2___very_little",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","Manthali",8,"55","male","other","Bhujel","government_service__i_e__teach",NA,"cannot_do_at_a","don_t_know",NA,NA,NA,"1___not_at_all","building_mater","cash_for_work","don_t_know",NA,NA,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_polit","based_on_dista","1___not_at_all","1___not_at_all","don_t_know",NA,NA,NA
"nepal_scouts","2015-07-19","ramechhap","rampur",6,"40_54","male","dalit",NA,"farmer_laborer",NA,"yes__some_diff","1___not_at_all","long_term_shelter__housing","financial_support","food","2___very_little","building_mater","food_aid","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","cash_for_work","building_mater","1___not_at_all","based_on_polit","based_on_caste","1___not_at_all","1___not_at_all","1___not_at_all",NA,NA,NA
