"Agency","Date","District","VDC_Municipality","Ward","Age","Gender","Ethnicity","Ethnicity_Other","Occupation","Occupation_Other","Do_you_have_any_health_problem","A0JS","A1JS","A2JS","A3JS","B0JS","B1JS","B2JS","C0JS","C1JS","C2JS","D0JS","D1JS","D2JS","E0JS","E1JS","E2JS","F0JS","H0JS","I0JS","J0JS","J1JS","J2JS"
"Nepal_scouts","2015-07-19","Sindhuli","kamalamai",2,"25_39","Female","Newar",,"ngo_worker_business",,"no_difficulty","5___completely_yes",,,,"2___very_little","building_mater","cash_for_work","2___very_little","how_to_get_shelter_materials","how_to_replace_personal_docume","2___very_little","building_mater","cash_for_work","2___very_little","only_if_damage","based_on_polit","1___not_at_all","2___not_very_m","1___not_at_all","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling"
"Nepal_scouts","2015-07-22","Sindhuli","dadhigurasey",3,"55","Male","Janajati",,"farmer_laborer",,"no_difficulty","1___not_at_all","long_term_shelter__housing","food","financial_support","don_t_know",,,"don_t_know",,,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","first_come__fi","based_on_polit","1___not_at_all","2___not_very_m","don_t_know","don_t_know",,
"Nepal_scouts","2015-07-19","Sindhuli","kamalamai",2,"25_39","Female","Newar",,"farmer_laborer",,"no_difficulty","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling","financial_support","2___very_little","housing_inspec","building_mater","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","housing_inspec","cash_for_work","2___very_little","based_on_polit","only_if_damage","2___very_little","2___not_very_m","2___very_little","2___very_little","short_term_shelter__tent_shelt","long_term_shelter__housing"
"Nepal_scouts","2015-07-22","Sindhuli","dadhigurase",3,"55","Male","Chhetri",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","financial_support","seeds_and_fertilizers","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","1___not_at_all","based_on_polit","joint_families","1___not_at_all","1___not_at_all","don_t_know","don_t_know",,
"Nepal_scouts","2015-07-22","Sindhuli","dadhigurase",3,"55","Female","Chhetri",,"farmer_laborer",,"yes__some_diff","1___not_at_all","long_term_shelter__housing","financial_support","seeds_and_fertilizers","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","don_t_know","1___not_at_all","long_term_shelter__housing","financial_support"
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",2,"55","Male","Newar",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","housing_inspections","2___very_little","cash_for_work","building_mater","3___neutral","how_to_get_shelter_materials","news_about_government_decision","2___very_little","cash_for_work","building_mater","2___very_little","based_on_polit","only_if_damage","1___not_at_all","2___not_very_m","2___very_little",,,
"Nepal_scouts","2015-07-22","Sindhuli","dadhigurasey",3,"55","Female","Brahmin",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","food","financial_support","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","healthcare","financial_support"
"Nepal_scouts","2015-07-22","Sindhuli","bhadrakali",4,"25_39","Male","Janajati",,"government_service__i_e__teach",,"yes__a_lot_of_","4___mostly_yes",,,,"2___very_little","food_aid","building_mater","2___very_little","news_about_government_decision","how_to_replace_personal_docume","2___very_little","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","3___neutral","3___neutral","refused",,
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",2,"15_24","Female","Newar",,"farmer_laborer",,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","financial_support","long_term_shelter__housing","2___very_little","housing_inspec","building_mater","2___very_little","how_to_get_shelter_materials","how_to_replace_personal_docume","5___completely_yes",,,"2___very_little","only_if_damage","based_on_polit","1___not_at_all","2___not_very_m","2___very_little","2___very_little","financial_support","long_term_shelter__housing"
"Nepal_scouts","2015-07-22","Sindhuli","bhadrakali",4,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"4___mostly_yes",,,"2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","2___very_little","building_mater","cash_for_work","4___mostly_yes",,,"2___very_little","2___not_very_m","2___very_little","don_t_know",,
"Nepal_scouts","2015-07-17","Sindhuli","kamalamai",1,"25_39","Female","Janajati",,"farmer_laborer",,"yes__some_diff","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling","housing_inspections","5___completely_yes",,,"2___very_little","how_to_get_shelter_materials","how_to_replace_personal_docume","2___very_little","building_mater","cash_for_work","5___completely_yes",,,"1___not_at_all","2___not_very_m","2___very_little","2___very_little","short_term_shelter__tent_shelt","long_term_shelter__housing"
"Nepal_scouts","2015-07-22","Sindhuli","bhadrakali",4,"55","Male","Tamang",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"2___very_little","housing_inspec","building_mater","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","2___very_little","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","2___very_little","don_t_know",,
"Nepal_scouts","2015-07-23","Sindhuli","bhadrakali",4,"55","Male","Tamang",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"1___not_at_all","building_mater","food_aid","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","seeds_and_fert","food_aid","don_t_know",,,"2___very_little","2___not_very_m","don_t_know","don_t_know",,
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",1,"40_54","Male","Tamang",,"farmer_laborer",,"yes__some_diff","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling","housing_inspections","5___completely_yes",,,"2___very_little","how_to_get_shelter_materials","how_to_replace_personal_docume","2___very_little","building_mater","cash_for_work","5___completely_yes",,,"1___not_at_all","2___not_very_m","2___very_little",,,
"Nepal_scouts","2015-07-23","Sindhuli","bhadrakali",4,"55","Female","Newar",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"3___neutral","building_mater","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","building_mater","cash_for_work","3___neutral","first_come__fi","based_on_polit","4___mostly_yes","4___mostly_yes","4___mostly_yes","3___neutral","long_term_shelter__housing","financial_support"
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",1,"25_39","Male","Janajati",,"ngo_worker_business",,"no_difficulty","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling","livelihoods","2___very_little","housing_inspec","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","building_mater","cash_for_work","2___very_little","only_if_damage","based_on_polit","2___very_little","2___not_very_m","2___very_little",,,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",1,"40_54","Male","Janajati",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","refused",,,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","housing_inspec","cash_for_work","don_t_know",,,"2___very_little","1___not_at_all","refused","don_t_know",,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",1,"15_24","Female","Dalit",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","long_term_shelter__housing","financial_support","refused",,,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","cash_for_work","building_mater","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","short_term_shelter__tent_shelt","financial_support"
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",1,"40_54","Male","Newar",,"ngo_worker_business",,"no_difficulty","2___very_little","short_term_shelter__tent_shelt","psychosocial_counseling","livelihoods","2___very_little","housing_inspec","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","building_mater","cash_for_work","2___very_little","only_if_damage","based_on_polit","2___very_little","2___not_very_m","2___very_little",,,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",1,"40_54","Male","Brahmin",,"government_service__i_e__teach",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","don_t_know",,,"1___not_at_all","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","building_mater","food_aid","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",1,"55","Male","Chhetri",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","long_term_shelter__housing","financial_support","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","housing_inspec","building_mater","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Nepal_scouts","2015-07-18","Sindhuli","kamalamai",1,"25_39","Female","Tamang",,"farmer_laborer",,"yes__a_lot_of_","5___completely_yes",,,,"2___very_little","building_mater","cash_for_work","2___very_little","how_to_get_shelter_materials","how_to_replace_personal_docume","5___completely_yes",,,"5___completely_yes",,,"2___very_little","2___not_very_m","2___very_little","2___very_little","short_term_shelter__tent_shelt","long_term_shelter__housing"
"Nepal_scouts","2015-07-21","Sindhuli","dadhigurasey",8,"40_54","Male","Tamang",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","financial_support","seeds_and_fertilizers","1___not_at_all","cash_for_work","housing_inspec","2___very_little","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","seeds_and_fert","food_aid","don_t_know",,,"2___very_little","1___not_at_all","1___not_at_all","don_t_know",,
"Nepal_scouts","2015-07-21","Sindhuli","dadhigurasey",8,"55","Male","Chhetri",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_shelter__tent_shelt","housing_inspections","long_term_shelter__housing","1___not_at_all","cash_for_work","housing_inspec","don_t_know",,,"1___not_at_all","building_mater","cash_for_work","don_t_know",,,"2___very_little","1___not_at_all","1___not_at_all","don_t_know",,
"Nepal_scouts","2015-07-21","Sindhuli","Ramechhap",4,"40_54","Male","Dalit",,"skilled_worker__i_e__carpenter",,"yes__some_diff","3___neutral","short_term_shelter__tent_shelt","long_term_shelter__housing","food","5___completely_yes",,,"1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","5___completely_yes",,,"1___not_at_all","based_on_caste","based_on_polit","1___not_at_all","1___not_at_all","1___not_at_all",,,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",8,"55","Male","Dalit",,"farmer_laborer",,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","long_term_shelter__housing","housing_inspections","1___not_at_all","housing_inspec","cash_for_work","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","food_aid","1___not_at_all","based_on_polit","based_on_dista","2___very_little","1___not_at_all","don_t_know","refused",,
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",8,"15_24","Female","Chhetri",,"farmer_laborer",,"no_difficulty","3___neutral","housing_inspections","clean_water","financial_support","1___not_at_all","building_mater","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","building_mater","cash_for_work","don_t_know",,,"2___very_little","don_t_know","1___not_at_all","1___not_at_all","healthcare","housing_inspections"
"Nepal_scouts","2015-07-20","Sindhuli","dadhigurasey",8,"55","Male","Chhetri",,"farmer_laborer",,"no_difficulty","1___not_at_all","clean_water","toilets_sanitation","education","1___not_at_all","building_mater","housing_inspec","2___very_little","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","cash_for_work","housing_inspec","refused",,,"1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","dadhigurasey",7,"55","Male","Dalit",,"farmer_laborer",,"yes__some_diff","1___not_at_all","long_term_shelter__housing","food","financial_support","refused",,,"2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","1___not_at_all","first_come__fi","because_people","1___not_at_all","don_t_know","don_t_know","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","dadhigurasey",7,"40_54","Male","Janajati",,"farmer_laborer",,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","building_mater","food_aid","1___not_at_all","first_come__fi","only_if_damage","1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","dadhigurasey",7,"40_54","Male","Janajati",,"farmer_laborer",,"yes__some_diff","1___not_at_all","long_term_shelter__housing","food","financial_support","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","seeds_and_fert","cash_for_work","don_t_know",,,"1___not_at_all","don_t_know","1___not_at_all","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","dadhigurasey",7,"25_39","Male","Dalit",,"farmer_laborer",,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","seeds_and_fertilizers","food","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","seeds_and_fert","housing_inspec","refused",,,"1___not_at_all","1___not_at_all","don_t_know","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","dadhigurasey",7,"15_24","Male","Dalit",,"farmer_laborer",,"yes__some_diff","1___not_at_all","short_term_shelter__tent_shelt","food","financial_support","refused",,,"1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","1___not_at_all","cash_for_work","housing_inspec","1___not_at_all","based_on_polit","only_if_damage","1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Nepal_scouts","2015-07-19","Sindhuli","kamalamai",7,"25_39","Female","Chhetri",,"farmer_laborer",,"yes__some_diff","2___very_little","short_term_shelter__tent_shelt","long_term_shelter__housing","financial_support","5___completely_yes",,,"5___completely_yes",,,"2___very_little","building_mater","cash_for_work","1___not_at_all","only_if_damage","based_on_dista","2___very_little","2___not_very_m","2___very_little","5___completely_yes",,
"Nepal_scouts","2015-07-18","Sindhuli","Kamalamai Municipality",2,"40_54","Female","Janajati",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","short_term_shelter__tent_shelt","financial_support","2___very_little","cash_for_work","building_mater","2___very_little","news_about_government_decision","how_to_get_shelter_materials","2___very_little","cash_for_work","food_aid","2___very_little","based_on_polit","only_if_damage","2___very_little","2___not_very_m","2___very_little","5___completely_yes",,
"Accountability","2015-08-25","Bhaktapur","Bhaktapur NP",4,"55_greater","Male","Newar",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"2___very_little","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","building_mater","cash_for_work","4___mostly_yes",,,"5___completely_yes","don_t_know","don_t_know",,,
"Accountability","2015-08-25","Bhaktapur","Bhaktapur NP",4,"40_54","Female","Newar",,"other","Housewife","no_difficulty","1___not_at_all","long_term_shelter__housing","psychosocial_counseling","livelihoods","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","news_about_government_decision","4___mostly_yes",,,"don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","2___very_little","long_term_shelter__housing","toilets_sanitation"
"Accountability","2015-08-25","Bhaktapur","Bhaktapur NP",4,"40_54","Female","Newar",,"farmer_laborer",,"no_difficulty","1___not_at_all","long_term_shelter__housing","psychosocial_counseling","livelihoods","1___not_at_all","building_mater","cash_for_work","1___not_at_all","how_to_get_shelter_materials","how_to_get_healthcare_psycholo","1___not_at_all","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","2___very_little","long_term_shelter__housing","financial_support"
"Accountability","2015-08-25","Bhaktapur","Bhaktapur NP",4,"40_54","Female","Newar",,"farmer_laborer",,"no_difficulty","1___not_at_all","short_term_she","psychosocial_counseling","food","1___not_at_all","building_mater","cash_for_work","2___very_little","how_to_get_shelter_materials","news_about_government_decision","1___not_at_all","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","short_term_shelter__tent_shelt","livelihoods"
"Accountability","2015-08-25","Bhaktapur","Bhaktapur NP",4,"55_greater","Male","Newar",,"farmer_laborer",,"yes__a_lot_of_","1___not_at_all","long_term_shelter__housing","livelihoods","financial_support","1___not_at_all","cash_for_work","building_mater","2___very_little","how_to_get_shelter_materials","news_about_government_decision","1___not_at_all","cash_for_work","building_mater","4___mostly_yes",,,"1___not_at_all","1___not_at_all","don_t_know",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",5,"55_greater","Male","Newar",,"farmer_laborer",,"no_difficulty","1___not_at_all","long_term_shelter__housing","livelihoods","financial_support","1___not_at_all","building_mater","cash_for_work","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","1___not_at_all","because_people","only_if_damage","4___mostly_yes","1___not_at_all","1___not_at_all",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",5,"55_greater","Male","Newar",,"farmer_laborer",,"yes__a_lot_of_","4___mostly_yes",,,,"2___very_little","building_mater","cash_for_work","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","4___mostly_yes",,,"4___mostly_yes",,,"2___very_little","1___not_at_all","2___very_little",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",5,"25_39","Female","Newar",,"skilled_worker",,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","healthcare","1___not_at_all","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","long_term_shelter__housing","healthcare"
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",5,"40_54","Female","Newar",,"other","Housewife","no_difficulty","1___not_at_all","long_term_shelter__housing","housing_inspections","financial_support","2___very_little","cash_for_work","building_mater","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","4___mostly_yes",,,"don_t_know",,,"2___very_little","2___not_very_m","1___not_at_all","1___not_at_all","long_term_shelter__housing","housing_inspections"
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",5,"25_39","Female","Newar",,"other","Housewife","no_difficulty","1___not_at_all","long_term_shelter__housing","housing_inspections","financial_support","2___very_little","cash_for_work","building_mater","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","4___mostly_yes",,,"don_t_know",,,"2___very_little","1___not_at_all","1___not_at_all","2___very_little","long_term_shelter__housing","housing_inspections"
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",6,"55_greater","Male","Newar",,"farmer_laborer",,"yes__some_diff","don_t_know",,,,"4___mostly_yes",,,"2___very_little","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"4___mostly_yes",,,"2___very_little","1___not_at_all","2___very_little",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",6,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"4___mostly_yes",,,"2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","4___mostly_yes",,,"don_t_know",,,"2___very_little","4___mostly_yes","2___very_little",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",6,"55_greater","Male","Newar",,"farmer_laborer",,"yes__some_diff","2___very_little","long_term_shelter__housing","financial_support","livelihoods","2___very_little","building_mater","cash_for_work","don_t_know",,,"4___mostly_yes",,,"4___mostly_yes",,,"2___very_little","refused","don_t_know",,,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",6,"40_54","Female","Newar",,"other","Housewife","no_difficulty","4___mostly_yes",,,,"2___very_little","building_mater","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","4___mostly_yes",,,"4___mostly_yes",,,"4___mostly_yes","4___mostly_yes","2___very_little","4___mostly_yes",,
"Accountability","2015-08-26","Bhaktapur","Bhaktapur NP",6,"40_54","Female","Newar",,"other","Housewife","no_difficulty","4___mostly_yes",,,,"2___very_little","building_mater","cash_for_work","2___very_little","how_to_register_for_access_sup","how_to_get_shelter_materials","4___mostly_yes",,,"don_t_know",,,"2___very_little","don_t_know","2___very_little","4___mostly_yes",,
"Accountability","2015-08-28","Bhaktapur","Bhaktapur NP",9,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","housing_inspections","2___very_little","housing_inspec","cash_for_work","4___mostly_yes",,,"1___not_at_all","cash_for_work","housing_inspec","don_t_know",,,"2___very_little","1___not_at_all","1___not_at_all",,,
"Accountability","2015-08-28","Bhaktapur","Bhaktapur NP",9,"55_greater","Female","Newar",,"other","Housewife","yes__a_lot_of_","1___not_at_all","short_term_she","healthcare","food","1___not_at_all","building_mater","food_aid","2___very_little","how_to_get_shelter_materials","how_to_register_for_access_sup","1___not_at_all","cash_for_work","food_aid","don_t_know",,,"1___not_at_all","1___not_at_all","1___not_at_all","1___not_at_all","short_term_shelter__tent_shelt","healthcare"
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",2,"40_54","Male","Newar",,"skilled_worker",,"yes__some_diff","1___not_at_all","long_term_shelter__housing","financial_support","livelihoods","2___very_little","cash_for_work","building_mater","4___mostly_yes",,,"3___neutral","building_mater","cash_for_work","4___mostly_yes",,,"1___not_at_all","1___not_at_all","1___not_at_all","refused",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",2,"55_greater","Female","Tamang",,"other","housewife","no_difficulty","2___very_little","long_term_shelter__housing","housing_inspections","financial_support","2___very_little","cash_for_work","building_mater","2___very_little","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"5___completely_yes",,,"1___not_at_all","2___not_very_m","1___not_at_all","4___mostly_yes",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",2,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","housing_inspections","livelihoods","2___very_little","building_mater","cash_for_work","2___very_little","how_to_get_shelter_materials","news_about_government_decision","5___completely_yes",,,"4___mostly_yes",,,"4___mostly_yes","3___neutral","2___very_little","refused",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",2,"25_39","Female","Brahmin",,"farmer_laborer",,"no_difficulty","3___neutral","long_term_shelter__housing","financial_support","livelihoods","3___neutral","cash_for_work","building_mater","1___not_at_all","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"3___neutral","because_people","joint_families","1___not_at_all","2___not_very_m","1___not_at_all","4___mostly_yes",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",9,"40_54","Male","Newar",,"skilled_worker",,"yes__some_diff","1___not_at_all","long_term_shelter__housing","housing_inspections","financial_support","3___neutral","cash_for_work","building_mater","4___mostly_yes",,,"1___not_at_all","building_mater","cash_for_work","1___not_at_all","because_people","first_come__fi","2___very_little","1___not_at_all","1___not_at_all","refused",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",9,"55_greater","Male","Tamang",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","2___very_little","building_mater","cash_for_work","2___very_little","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"4___mostly_yes",,,"2___very_little","2___not_very_m","1___not_at_all","refused",,
"Accountability","2015-08-29","Bhaktapur","bhaktapur NP",9,"15_24","Female","Newar",,"other","student","no_difficulty","2___very_little","long_term_shelter__housing","seeds_and_fertilizers","housing_inspections","2___very_little","cash_for_work","building_mater","2___very_little","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"2___very_little","based_on_dista","first_come__fi","2___very_little","2___not_very_m","1___not_at_all","2___very_little","long_term_shelter__housing","housing_inspections"
"Accountability","2015-08-30","Bhaktapur","Bhaktapur NP",2,"40_54","Male","Newar",,"ngo_worker_bus",,"no_difficulty","4___mostly_yes",,,,"3___neutral","housing_inspec","food_aid","don_t_know",,,"4___mostly_yes",,,"3___neutral","only_if_damage","joint_families","2___very_little","4___mostly_yes","2___very_little",,,
"Accountability","2015-08-31","Bhaktapur","Changunarayan",9,"refused","Male","Newar",,"farmer_laborer",,"yes__some_diff","2___very_little","long_term_shelter__housing","seeds_and_fertilizers","financial_support","2___very_little","cash_for_work","seeds_and_fert","1___not_at_all","how_to_register_for_access_sup","how_to_get_shelter_materials","2___very_little","cash_for_work","seeds_and_fert","1___not_at_all","first_come__fi","based_on_dista","2___very_little","1___not_at_all","1___not_at_all",,,
"Accountability","2015-08-31","Bhaktapur","Changunarayan",9,"25_39","Female","Newar",,"ngo_worker_bus",,"no_difficulty","1___not_at_all","long_term_shelter__housing","financial_support","food","2___very_little","cash_for_work","food_aid","2___very_little","news_about_government_decision","how_to_register_for_access_sup","1___not_at_all","cash_for_work","food_aid","2___very_little","first_come__fi","only_if_damage","3___neutral","2___not_very_m","2___very_little","2___very_little","maternal_neona","healthcare"
"Accountability","2015-08-31","Bhaktapur","Changunarayan",9,"25_39","Female","Other","Not mentioned","farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"2___very_little","housing_inspec","building_mater","2___very_little","how_to_replace_personal_docume","news_about_government_decision","4___mostly_yes",,,"2___very_little","first_come__fi","based_on_dista","4___mostly_yes","2___not_very_m","2___very_little",,,
"Accountability","2015-08-31","Bhaktapur","Changunarayan",9,"25_39","Female","Newar",,"other","Student","no_difficulty","2___very_little","long_term_shelter__housing","healthcare","clean_water","2___very_little","housing_inspec","food_aid","3___neutral","finding_missing_people","how_to_register_for_access_sup","2___very_little","housing_inspec","food_aid","2___very_little","first_come__fi","joint_families","4___mostly_yes","2___not_very_m","1___not_at_all","2___very_little","toilets_sanitation","healthcare"
"Accountability","2015-08-31","Bhaktapur","Changunarayan",9,"25_39","Female","Newar",,"ngo_worker_bus",,"no_difficulty","2___very_little","long_term_shelter__housing","healthcare","financial_support","1___not_at_all","cash_for_work","food_aid","2___very_little","news_about_government_decision","how_to_get_shelter_materials","2___very_little","cash_for_work","food_aid","1___not_at_all","first_come__fi","only_if_damage","3___neutral","2___not_very_m","1___not_at_all","2___very_little","toilets_sanitation","healthcare"
"Accountability","2015-08-27","Bhaktapur","chhaling",7,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","4___mostly_yes",,,,"1___not_at_all","building_mater","seeds_and_fert","refused",,,"3___neutral","building_mater","seeds_and_fert","refused",,,"4___mostly_yes","2___not_very_m","3___neutral","refused",,
"Accountability","2015-08-27","Bhaktapur","chhaling",7,"25_39","Male","Newar",,"ngo_worker_bus",,"no_difficulty","2___very_little","short_term_she","long_term_shelter__housing","financial_support","1___not_at_all","building_mater","cash_for_work","5___completely_yes",,,"5___completely_yes",,,"1___not_at_all","first_come__fi","based_on_dista","4___mostly_yes","2___not_very_m","1___not_at_all","refused",,
"Accountability","2015-08-27","Bhaktapur","chhaling",3,"25_39","Male","Newar",,"ngo_worker_bus",,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","1___not_at_all","building_mater","cash_for_work","2___very_little","news_about_government_decision","how_to_get_shelter_materials","1___not_at_all","building_mater","cash_for_work","5___completely_yes",,,"2___very_little","2___not_very_m","1___not_at_all","refused",,
"Accountability","2015-08-27","Bhaktapur","chhaling",3,"40_54","Male","Newar",,"farmer_laborer",,"no_difficulty","2___very_little","long_term_shelter__housing","financial_support","livelihoods","2___very_little","building_mater","cash_for_work","2___very_little","news_about_government_decision","how_to_get_shelter_materials","4___mostly_yes",,,"2___very_little","first_come__fi","based_on_dista","don_t_know","2___not_very_m","1___not_at_all","refused",,
