Agency,Date,District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1JS,B2JS,C0JS,C1JS,C2JS,D0JS,D1JS,D2JS,E0JS,E1JS,E2JS,F0JS,H0JS,I0JS,J0JS,J1JS,J2JS
accountability,2015-09-25,Bhaktapur,Jhaukhel,7,25_39,female,Newar,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,financial_support,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,2___very_little,first_come__fi,only_if_damage,3___neutral,2___not_very_m,1___not_at_all,4___mostly_yes,,
accountability,2015-09-24,Gorkha,Manbu,8,40_54,male,Gurung,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,education,3___neutral,food_aid,cash_for_work,3___neutral,how_to_get_shelter_materials,how_to_replace_personal_docume,1___not_at_all,cash_for_work,building_mater,4___mostly_yes,,,4___mostly_yes,3___neutral,4___mostly_yes,,,
accountability,2015-09-26,Rasuwa,Dandagaun,2,40_54,male,Gurung,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-23,Dhading,Thakre,3,40_54,male,Newar,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,4___mostly_yes,,,5___completely_yes,,,2___very_little,building_mater,seeds_and_fert,5___completely_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-23,Sindhupalchowk,Pangretar,4,25_39,female,Brahmin,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,food,financial_support,2___very_little,other,other,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,2___very_little,other,other,2___very_little,based_on_polit,other,2___very_little,2___not_very_m,2___very_little,3___neutral,maternal_neona,long_term_shelter__housing
accountability,2015-09-23,Sindhupalchowk,Pangretar,4,25_39,male,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,food,livelihoods,1___not_at_all,other,other,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,,,4___mostly_yes,,,3___neutral,2___not_very_m,3___neutral,,,
accountability,2015-09-26,Rasuwa,Dandagaun,3,55_greater,male,Gurung,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-23,Dhading,Thakre,3,40_54,male,Janajati,,farmer_laborer,,no_difficulty,2___very_little,seeds_and_fertilizers,long_term_shelter__housing,clean_water,4___mostly_yes,,,4___mostly_yes,,,don_t_know,,,4___mostly_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-23,Makwanpur,Hetauda Submetropolitan City,15,40_54,male,Brahmin,,ngo_worker_bus,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,psychosocial_counseling,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,2___very_little,building_mater,cash_for_work,1___not_at_all,based_on_polit,first_come__fi,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-26,Rasuwa,Dandagaun,3,40_54,male,Gurung,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,40_54,male,Brahmin,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,4___mostly_yes,1___not_at_all,,,
accountability,2015-09-24,Sindhupalchowk,Pangretar,4,25_39,female,Chhetri,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,healthcare,financial_support,2___very_little,cash_for_work,building_mater,3___neutral,other,news_about_government_decision,4___mostly_yes,,,2___very_little,other,based_on_dista,2___very_little,3___neutral,3___neutral,3___neutral,maternal_neona,long_term_shelter__housing
accountability,2015-09-23,Dhading,Thakre,3,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,seeds_and_fertilizers,4___mostly_yes,,,5___completely_yes,,,don_t_know,,,5___completely_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-26,Rasuwa,Dandagaun,3,25_39,male,Gurung,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-25,Bhaktapur,Jhaukhel,7,25_39,male,Chhetri,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,healthcare,financial_support,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,3___neutral,first_come__fi,only_if_damage,3___neutral,2___not_very_m,1___not_at_all,,,
accountability,2015-09-24,Gorkha,Manbu,8,25_39,female,Gurung,,farmer_laborer,,yes__some_diff,3___neutral,long_term_shelter__housing,healthcare,livelihoods,3___neutral,housing_inspec,building_mater,4___mostly_yes,,,3___neutral,building_mater,seeds_and_fert,4___mostly_yes,,,3___neutral,3___neutral,4___mostly_yes,3___neutral,child_protecti,child_protecti
accountability,2015-09-23,Makwanpur,Hetauda Submetropolitan City,15,40_54,female,Janajati,,farmer_laborer,,no_difficulty,1___not_at_all,financial_support,long_term_shelter__housing,other,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,don_t_know,,,1___not_at_all,1___not_at_all,2___very_little,2___very_little,financial_support,education
accountability,2015-09-20,Sindhupalchowk,Pangretar,7,55_greater,male,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,food,3___neutral,cash_for_work,building_mater,2___very_little,news_about_government_decision,how_to_get_shelter_materials,4___mostly_yes,,,2___very_little,other,based_on_polit,1___not_at_all,2___not_very_m,3___neutral,,,
accountability,2015-09-26,Rasuwa,Dandagaun,3,55_greater,female,Gurung,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,4___mostly_yes,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,25_39,female,Brahmin,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,seeds_and_fertilizers,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,1___not_at_all,1___not_at_all,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-22,Bhaktapur,Jhaukhel,6,15_24,male,Newar,,skilled_worker,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,healthcare,4___mostly_yes,,,3___neutral,how_to_register_for_access_sup,how_to_get_healthcare_psycholo,2___very_little,cash_for_work,food_aid,3___neutral,first_come__fi,only_if_damage,2___very_little,3___neutral,1___not_at_all,,,
accountability,2015-09-22,Dhading,Tasarpur,5,15_24,male,Brahmin,,other,student,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,toilets_sanitation,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-26,Rasuwa,Dandagaun,6,25_39,female,Tamang,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,4___mostly_yes,5___completely_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-23,Makwanpur,Chhatiwan,6,40_54,female,Janajati,,farmer_laborer,,no_difficulty,1___not_at_all,financial_support,long_term_shelter__housing,other,1___not_at_all,cash_for_work,building_mater,1___not_at_all,how_to_register_for_access_sup,how_to_get_shelter_materials,1___not_at_all,cash_for_work,building_mater,don_t_know,,,1___not_at_all,1___not_at_all,2___very_little,2___very_little,financial_support,education
accountability,2015-09-26,Rasuwa,Dandagaun,6,40_54,male,Tamang,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-24,Sindhupalchowk,Makha,5,40_54,male,Dalit,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,food,2___very_little,cash_for_work,other,2___very_little,how_to_get_shelter_materials,how_to_register_for_access_sup,2___very_little,other,food_aid,4___mostly_yes,,,2___very_little,2___not_very_m,3___neutral,,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,25_39,female,Brahmin,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,4___mostly_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-21,Sindhupalchowk,Pangretar,7,40_54,male,Dalit,,other,Labor,yes__some_diff,2___very_little,long_term_shelter__housing,financial_support,food,2___very_little,other,food_aid,3___neutral,how_to_get_shelter_materials,how_to_register_for_access_sup,3___neutral,other,food_aid,4___mostly_yes,,,2___very_little,3___neutral,4___mostly_yes,,,
accountability,2015-09-23,Makwanpur,Chhatiwan,6,40_54,male,Tamang,,skilled_worker,,no_difficulty,1___not_at_all,short_term_she,long_term_shelter__housing,financial_support,1___not_at_all,housing_inspec,building_mater,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,cash_for_work,1___not_at_all,based_on_polit,based_on_dista,1___not_at_all,1___not_at_all,don_t_know,,,
accountability,2015-09-22,Dhading,Tasarpur,5,40_54,female,Tamang,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,clean_water,4___mostly_yes,,,4___mostly_yes,,,don_t_know,,,1___not_at_all,first_come__fi,based_on_polit,4___mostly_yes,don_t_know,2___very_little,2___very_little,long_term_shelter__housing,toilets_sanitation
accountability,2015-09-26,Rasuwa,Dandagaun,6,55_greater,male,Tamang,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,,,
accountability,2015-09-22,Bhaktapur,Jhaukhel,6,15_24,female,Newar,,other,student,no_difficulty,4___mostly_yes,,,,2___very_little,building_mater,food_aid,3___neutral,how_to_register_for_access_sup,how_to_get_healthcare_psycholo,3___neutral,building_mater,food_aid,2___very_little,first_come__fi,joint_families,2___very_little,2___not_very_m,1___not_at_all,5___completely_yes,,
accountability,2015-09-24,Gorkha,Manbu,8,15_24,female,Janajati,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,education,toilets_sanitation,3___neutral,housing_inspec,cash_for_work,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,3___neutral,2___not_very_m,4___mostly_yes,3___neutral,short_term_shelter__tent_shelt,sexual_and_rep
accountability,2015-09-26,Rasuwa,Dandagaun,6,40_54,female,Tamang,,farmer_laborer,,no_difficulty,5___completely_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,5___completely,5___completely_yes,4___mostly_yes,,
accountability,2015-09-20,Sindhupalchowk,Pangretar,7,25_39,female,Dalit,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,food,financial_support,2___very_little,other,cash_for_work,2___very_little,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,,,4___mostly_yes,,,2___very_little,2___not_very_m,3___neutral,4___mostly_yes,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,25_39,female,Dalit,,farmer_laborer,,yes__some_diff,2___very_little,long_term_shelter__housing,food,financial_support,5___completely_yes,,,4___mostly_yes,,,5___completely_yes,,,1___not_at_all,based_on_polit,based_on_caste,1___not_at_all,1___not_at_all,don_t_know,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-22,Dhading,Tasarpur,5,40_54,male,Tamang,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,clean_water,2___very_little,building_mater,seeds_and_fert,4___mostly_yes,,,don_t_know,,,4___mostly_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-26,Rasuwa,Dandagaun,6,40_54,male,Tamang,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,4___mostly_yes,5___completely_yes,,,
accountability,2015-09-23,Makwanpur,Chhatiwan,6,25_39,male,Tamang,,ngo_worker_bus,,no_difficulty,2___very_little,housing_inspections,psychosocial_counseling,financial_support,2___very_little,housing_inspec,other,2___very_little,news_about_government_decision,how_to_replace_personal_docume,1___not_at_all,housing_inspec,cash_for_work,1___not_at_all,based_on_polit,other,1___not_at_all,2___not_very_m,3___neutral,,,
accountability,2015-09-22,Bhaktapur,Jhaukhel,6,15_24,male,Chhetri,,skilled_worker,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,clean_water,4___mostly_yes,,,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,food_aid,1___not_at_all,first_come__fi,based_on_dista,5___completely_yes,1___not_at_all,1___not_at_all,,,
accountability,2015-09-20,Sindhupalchowk,Pangretar,7,55_greater,male,Chhetri,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,clean_water,food,2___very_little,other,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,5___completely_yes,,,4___mostly_yes,,,1___not_at_all,2___not_very_m,3___neutral,,,
accountability,2015-09-21,Sindhupalchowk,Pangretar,7,25_39,female,Dalit,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,food,3___neutral,cash_for_work,food_aid,1___not_at_all,how_to_get_shelter_materials,how_to_register_for_access_sup,4___mostly_yes,,,3___neutral,based_on_polit,based_on_dista,2___very_little,2___not_very_m,3___neutral,2___very_little,maternal_neona,livelihoods
accountability,2015-09-22,Sindhupalchowk,Pangretar,9,40_54,male,Chhetri,,other,Business,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,healthcare,2___very_little,other,other,4___mostly_yes,,,3___neutral,other,food_aid,3___neutral,based_on_polit,based_on_dista,2___very_little,3___neutral,4___mostly_yes,,,
accountability,2015-09-22,Dhading,Tasarpur,5,40_54,male,Tamang,,skilled_worker,,no_difficulty,2___very_little,clean_water,long_term_shelter__housing,toilets_sanitation,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,don_t_know,2___very_little,,,
accountability,2015-09-23,Gorkha,kashigaun,4,25_39,female,Gurung,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,healthcare,clean_water,3___neutral,cash_for_work,building_mater,4___mostly_yes,,,3___neutral,cash_for_work,building_mater,3___neutral,based_on_dista,only_if_damage,3___neutral,3___neutral,1___not_at_all,2___very_little,long_term_shelter__housing,education
accountability,2015-09-22,Sindhupalchowk,Pipaldada,4,25_39,male,Chhetri,,government_ser,,yes__a_lot_of_,1___not_at_all,livelihoods,financial_support,long_term_shelter__housing,1___not_at_all,building_mater,cash_for_work,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,,,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,25_39,female,Dalit,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,clean_water,healthcare,3___neutral,building_mater,cash_for_work,4___mostly_yes,,,1___not_at_all,building_mater,cash_for_work,5___completely_yes,,,5___completely_yes,1___not_at_all,4___mostly_yes,1___not_at_all,long_term_shelter__housing,livelihoods
accountability,2015-09-23,Makwanpur,Chhatiwan,6,25_39,male,Brahmin,,ngo_worker_bus,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,financial_support,1___not_at_all,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,news_about_government_decision,1___not_at_all,building_mater,cash_for_work,2___very_little,based_on_polit,other,1___not_at_all,2___not_very_m,2___very_little,,,
accountability,2015-09-27,Rasuwa,Chilime,1,25_39,male,Tamang,,farmer_laborer,,yes__some_diff,3___neutral,healthcare,financial_support,clean_water,refused,,,1___not_at_all,news_about_government_decision,how_to_replace_personal_docume,refused,,,4___mostly_yes,,,1___not_at_all,refused,1___not_at_all,,,
accountability,2015-09-24,Gorkha,Manbu,8,40_54,male,Gurung,,government_ser,,yes__some_diff,1___not_at_all,long_term_shelter__housing,clean_water,healthcare,4___mostly_yes,,,4___mostly_yes,,,1___not_at_all,building_mater,cash_for_work,4___mostly_yes,,,3___neutral,refused,4___mostly_yes,,,
accountability,2015-09-22,Sindhupalchowk,Pangretar,9,40_54,male,Chhetri,,other,Politics,no_difficulty,3___neutral,long_term_shelter__housing,healthcare,livelihoods,2___very_little,other,cash_for_work,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,2___very_little,3___neutral,4___mostly_yes,,,
accountability,2015-09-22,Bhaktapur,Jhaukhel,6,25_39,male,Newar,,ngo_worker_bus,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,healthcare,2___very_little,building_mater,cash_for_work,2___very_little,how_to_register_for_access_sup,how_to_get_shelter_materials,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-22,Dhading,Tasarpur,5,55_greater,male,Tamang,,other,dakarmi and shop,yes__some_diff,3___neutral,long_term_shelter__housing,clean_water,toilets_sanitation,2___very_little,housing_inspec,building_mater,5___completely_yes,,,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
accountability,2015-09-23,Kavrepalanchok,ryale,3,40_54,male,Tamang,,farmer_laborer,,yes__some_diff,2___very_little,financial_support,long_term_shelter__housing,livelihoods,3___neutral,building_mater,seeds_and_fert,2___very_little,news_about_government_decision,how_to_replace_personal_docume,4___mostly_yes,,,2___very_little,based_on_caste,based_on_polit,1___not_at_all,1___not_at_all,4___mostly_yes,,,
accountability,2015-09-27,Rasuwa,Chilime,1,25_39,male,Tamang,,farmer_laborer,,no_difficulty,2___very_little,financial_support,clean_water,healthcare,refused,,,2___very_little,news_about_government_decision,how_to_replace_personal_docume,refused,,,refused,,,1___not_at_all,2___not_very_m,refused,,,
accountability,2015-09-24,Sindhuli,Jalkanya,5,55_greater,female,Brahmin,,farmer_laborer,,no_difficulty,5___completely_yes,,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,1___not_at_all,5___completely,5___completely_yes,1___not_at_all,long_term_shelter__housing,psychosocial_counseling
accountability,2015-09-23,Makwanpur,Chhatiwan,6,40_54,male,Janajati,,skilled_worker,,no_difficulty,1___not_at_all,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,cash_for_work,1___not_at_all,news_about_government_decision,news_about_government_decision,2___very_little,building_mater,cash_for_work,1___not_at_all,other,first_come__fi,1___not_at_all,2___not_very_m,don_t_know,,,
accountability,2015-09-22,Sindhupalchowk,Pangretar,9,40_54,female,Chhetri,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,livelihoods,3___neutral,cash_for_work,building_mater,3___neutral,news_about_government_decision,how_to_register_for_access_sup,3___neutral,other,food_aid,4___mostly_yes,,,2___very_little,3___neutral,4___mostly_yes,3___neutral,livelihoods,long_term_shelter__housing
accountability,2015-09-22,Bhaktapur,Jhaukhel,6,25_39,male,Chhetri,,ngo_worker_bus,,no_difficulty,4___mostly_yes,,,,2___very_little,cash_for_work,building_mater,2___very_little,how_to_register_for_access_sup,finding_missing_people,2___very_little,cash_for_work,housing_inspec,2___very_little,first_come__fi,joint_families,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-27,Rasuwa,Chilime,1,40_54,female,Newar,,other,Not mentioned,yes__a_lot_of_,5___completely_yes,,,,2___very_little,building_mater,cash_for_work,refused,,,2___very_little,cash_for_work,building_mater,refused,,,refused,3___neutral,2___very_little,2___very_little,long_term_shelter__housing,financial_support
accountability,2015-09-22,Sindhupalchowk,Pangretar,9,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,food,3___neutral,other,cash_for_work,3___neutral,news_about_government_decision,how_to_get_shelter_materials,3___neutral,other,food_aid,3___neutral,other,based_on_dista,2___very_little,3___neutral,3___neutral,,,
accountability,2015-09-24,Gorkha,kashigaun,4,40_54,female,Janajati,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,financial_support,livelihoods,3___neutral,building_mater,food_aid,3___neutral,news_about_government_decision,how_to_register_for_access_sup,3___neutral,building_mater,cash_for_work,4___mostly_yes,,,3___neutral,1___not_at_all,4___mostly_yes,3___neutral,child_protecti,sanitary_produ
accountability,2015-09-23,Kavrepalanchok,ryale,3,25_39,male,Brahmin,,other,teacher,yes__some_diff,1___not_at_all,long_term_shelter__housing,livelihoods,financial_support,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_shelter_materials,2___very_little,building_mater,cash_for_work,2___very_little,first_come__fi,based_on_polit,2___very_little,2___not_very_m,1___not_at_all,,,
accountability,2015-09-22,Sindhupalchowk,Pipaldada,4,40_54,male,Chhetri,,government_ser,,no_difficulty,5___completely_yes,,,,1___not_at_all,cash_for_work,building_mater,2___very_little,how_to_register_for_access_sup,how_to_register_for_access_sup,1___not_at_all,food_aid,building_mater,5___completely_yes,,,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-20,Dhading,Chhatredurali,3,55_greater,male,Tamang,,farmer_laborer,,yes__some_diff,2___very_little,clean_water,toilets_sanitation,long_term_shelter__housing,2___very_little,building_mater,cash_for_work,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,don_t_know,4___mostly_yes,,,
accountability,2015-09-24,Makwanpur,Bhimphedi,5,25_39,male,Chhetri,,skilled_worker,,no_difficulty,5___completely_yes,,,,3___neutral,cash_for_work,building_mater,2___very_little,how_to_get_shelter_materials,news_about_government_decision,2___very_little,other,other,1___not_at_all,first_come__fi,based_on_polit,1___not_at_all,1___not_at_all,3___neutral,,,
accountability,2015-09-23,Sindhuli,Jalkanya,6,55_greater,female,Tamang,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,financial_support,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,1___not_at_all,1___not_at_all,4___mostly_yes,1___not_at_all,long_term_shelter__housing,financial_support
accountability,2015-09-21,Sindhupalchowk,Pangretar,9,25_39,male,Chhetri,,other,Business,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,other,2___very_little,other,cash_for_work,4___mostly_yes,,,5___completely_yes,,,4___mostly_yes,,,2___very_little,3___neutral,4___mostly_yes,,,
accountability,2015-09-21,Bhaktapur,Chhaling,1,40_54,male,Newar,,farmer_laborer,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,4___mostly_yes,,,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,food_aid,1___not_at_all,first_come__fi,based_on_dista,5___completely_yes,2___not_very_m,1___not_at_all,,,
accountability,2015-09-27,Rasuwa,Chilime,1,25_39,female,Tamang,,farmer_laborer,,yes__some_diff,2___very_little,financial_support,healthcare,long_term_shelter__housing,refused,,,1___not_at_all,news_about_government_decision,how_to_register_for_access_sup,refused,,,3___neutral,because_people,only_if_damage,refused,1___not_at_all,refused,2___very_little,long_term_shelter__housing,financial_support
accountability,2015-09-23,Kavrepalanchok,ryale,3,55_greater,female,Chhetri,,farmer_laborer,,yes__some_diff,1___not_at_all,long_term_shelter__housing,financial_support,other,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_register_for_access_sup,4___mostly_yes,,,1___not_at_all,based_on_caste,based_on_polit,2___very_little,1___not_at_all,2___very_little,1___not_at_all,long_term_shelter__housing,toilets_sanitation
accountability,2015-09-23,Sindhuli,Jalkanya,7,40_54,male,Brahmin,,farmer_laborer,,no_difficulty,1___not_at_all,long_term_shelter__housing,seeds_and_fertilizers,healthcare,5___completely_yes,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,1___not_at_all,4___mostly_yes,,,
accountability,2015-09-27,Rasuwa,Chilime,1,25_39,male,Newar,,ngo_worker_bus,,no_difficulty,2___very_little,financial_support,clean_water,healthcare,refused,,,1___not_at_all,news_about_government_decision,how_to_replace_personal_docume,refused,,,3___neutral,only_if_damage,first_come__fi,refused,2___not_very_m,refused,,,
accountability,2015-09-21,Bhaktapur,chhaling,1,40_54,male,Newar,,government_ser,,no_difficulty,2___very_little,long_term_shelter__housing,financial_support,livelihoods,2___very_little,building_mater,food_aid,2___very_little,news_about_government_decision,how_to_register_for_access_sup,1___not_at_all,building_mater,food_aid,1___not_at_all,first_come__fi,based_on_dista,4___mostly_yes,1___not_at_all,1___not_at_all,,,
accountability,2015-09-22,Sindhupalchowk,Phulpindada,1,40_54,male,Chhetri,,government_ser,,no_difficulty,2___very_little,long_term_shelter__housing,toilets_sanitation,clean_water,1___not_at_all,other,building_mater,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,2___very_little,2___not_very_m,4___mostly_yes,,,
accountability,2015-09-24,Makwanpur,Bhimphedi,8,40_54,male,Chhetri,,farmer_laborer,,no_difficulty,4___mostly_yes,,,,refused,,,4___mostly_yes,,,don_t_know,,,2___very_little,based_on_polit,only_if_damage,1___not_at_all,1___not_at_all,1___not_at_all,,,
accountability,2015-09-20,Dhading,Chhatredurali,3,40_54,male,Chhetri,,ngo_worker_bus,,no_difficulty,4___mostly_yes,,,,4___mostly_yes,,,4___mostly_yes,,,4___mostly_yes,,,5___completely_yes,,,5___completely_yes,don_t_know,2___very_little,,,
accountability,2015-09-24,Gorkha,Manbu,8,25_39,male,Gurung,,farmer_laborer,,no_difficulty,3___neutral,long_term_shelter__housing,clean_water,toilets_sanitation,1___not_at_all,building_mater,seeds_and_fert,4___mostly_yes,,,3___neutral,cash_for_work,seeds_and_fert,4___mostly_yes,,,1___not_at_all,3___neutral,4___mostly_yes,,,
accountability,2015-09-23,Sindhuli,Jalkanya,7,55_greater,male,Brahmin,,farmer_laborer,,yes__some_diff,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,5___completely_yes,,,4___mostly_yes,,,2___very_little,5___completely,1___not_at_all,,,
accountability,2015-09-23,Kavrepalanchok,ryale,3,15_24,male,Brahmin,,farmer_laborer,,yes__some_diff,1___not_at_all,livelihoods,clean_water,financial_support,1___not_at_all,building_mater,cash_for_work,2___very_little,news_about_government_decision,how_to_get_healthcare_psycholo,4___mostly_yes,,,1___not_at_all,based_on_caste,first_come__fi,1___not_at_all,don_t_know,1___not_at_all,,,
accountability,2015-09-20,Dhading,Chhatredurali,3,55_greater,male,Brahmin,,farmer_laborer,,yes__some_diff,4___mostly_yes,,,,5___completely_yes,,,5___completely_yes,,,2___very_little,building_mater,cash_for_work,5___completely_yes,,,4___mostly_yes,don_t_know,2___very_little,,,
